ce_1,ce_2
-0.444825542,16.9375
1.522547916,12.1015625
-0.181617649,4.40625
1.56802327,15.25
0.100666448,15.328125
0.506832968,12.625
1.593759358,13.375
0.622473916,14.296875
1.329813951,15.9375
1.734683537,15.3125
1.53128627,13.28125
1.334235735,13.34375
2.668650594,9.90625
1.010595617,16.3125
2.005898307,13.8125
1.914674507,13.1875
2.302361748,11.9375
0.79539057,16.5
1.075761985,9.84375
0.027894286,16.21875
0.684265806,14.59375
2.078874341,13.09375
3.365830963,8.546875
-0.355865332,13.125
1.071504603,14.90625
-0.155740849,16.6875
1.875126697,10.84375
0.649907821,15.1875
0.125698547,11.515625
1.895028117,11.1875
0.299008122,15.15625
4.767073989,8.3125
0.106069864,14
-0.542469666,16.765625
1.023393226,11.015625
0.023755264,15.1875
1.897118405,11.40625
3.43887161,5.9375
0.545006201,15.875
1.275702667,13.71875
-0.427911719,16.8125
2.969290858,9.703125
-0.983363672,2.3125
0.301602074,16.125
2.343146071,11.1875
1.814690912,10.984375
2.601415177,11.609375
9.076479569,1.28125
0.741060924,15.71875
2.893345123,10.59375
0.491348182,15.9375
0.401919575,15.75
3.473167073,10.0859375
0.614175412,15.4375
0.506766698,12.875
4.262728344,9.0625
0.943997169,14.5
2.984444577,10.03125
2.083197799,11.53125
-0.169082825,17.625
0.158755113,16.875
1.990935134,13.03125
5.247343799,7.265625
0.265806691,15.40625
2.356618109,11.0625
0.374964087,15.5
1.780183263,14.0625
0.505697365,15.6484375
0.906481768,11.75
-0.083081792,16.375
0.244739121,16.3125
2.019004755,12.375
0.630960293,16
1.395950432,12.40625
1.458271475,14.578125
-0.034610878,15.796875
1.142556592,11.78125
2.80747432,10.40625
2.617474822,8.46875
1.545460976,11.375
0.540598239,15.25
2.580636323,8.984375
0.092760456,16.953125
0.718421436,16.1875
4.10587312,7.375
1.120552111,12.34375
1.535742345,13.234375
0.896162984,16.75
1.602624954,15.921875
1.116694672,15.5
0.884278107,12.421875
0.45307422,15.28125
2.165474028,10.546875
1.527513847,14.4375
0.463870281,15.25
5.914521583,6.40625
1.412352638,12.03125
6.248612022,5.25
1.395923831,13.453125
0.519551132,16.53125
0.312625435,15.34375
4.504163609,8.4375
-0.039955332,14.265625
0.631841223,14.390625
0.988677663,12.6875
0.296899371,15.625
-0.000821912,15.40625
0.184878569,15.15625
-0.578816369,16.53125
1.288519016,13.796875
2.700151496,11
0.538597721,15.90625
0.430152722,15.53125
0.631247243,14.96875
5.235054605,7.21875
0.257081809,14.3828125
7.908416048,-0.0625
1.322578178,14.8203125
0.326902082,14.125
0.006360187,15.90625
1.041581348,13
0.635516666,14.734375
0.142457257,15.8125
0.45784861,12.5
2.651606496,6.75
0.58538639,1.0625
-0.113632055,15.9375
1.449501653,13.875
0.992767587,15.5
0.512283935,11.9375
-0.492454883,17.0625
2.18298629,13.1875
5.464062159,6.5
0.714824033,15.3125
0.687346546,15.171875
0.259224551,15.625
0.685172034,14.65625
0.221376721,17.5
4.977333906,8.703125
2.615291669,9.859375
3.700160808,7.5625
0.948535319,15.8125
-0.828393278,10.15625
4.613935561,8.375
0.126580612,15.4375
0.518980691,15.203125
3.041436069,11.140625
0.479250413,14.46875
4.804610316,7.65625
0.54142648,17.03125
0.134316458,14.15625
2.920546406,12.9375
1.848599256,12.34375
1.063393705,14.140625
1.381550176,12.375
3.618360575,4.4375
-0.925122733,16.328125
2.979612864,10.28125
0.454132078,12.796875
2.806353148,9
1.489125153,13.140625
1.13039012,13.984375
2.982997403,10.6875
9.013066266,1.375
0.801099734,12.3125
1.830404711,12.1875
-0.310139305,16.125
0.903522753,14.09375
0.285376961,15.546875
0.363040888,15.90625
0.413860472,15.03125
0.829548912,15.390625
0.051597329,17.34375
1.051879564,13.75
0.234645861,16.875
0.24350529,16.625
0.153476906,15.96875
0.338292642,15.1875
0.994175727,15.6875
0.78799788,15.859375
2.67341609,12
1.598807661,13.921875
0.883746268,15.03125
0.544221697,15.25
2.195287138,10.3125
0.609682108,15.71875
7.150697119,4.125
0.926169523,12.53125
1.943081094,12.0625
-0.692512253,16.3125
0.668866178,14.3125
2.811072485,12
1.402742364,13.28125
0.840504624,14.390625
2.208125549,9.416015625
0.433371721,14.3125
0.753704436,16.9375
0.490397192,16.390625
1.21452504,14.6875
3.415815117,6.9375
2.821073049,10.46875
2.193321073,12.625
1.662800982,13.265625
0.980498171,15.1875
0.18987504,16.34375
0.830651292,13.203125
2.978237388,7.75
0.428187428,13.375
0.583631882,14.21875
1.683658905,14.28125
-0.693685066,16.359375
2.816660656,10.1875
0.922474529,15.5625
3.081723205,10.15625
-0.131897166,15.875
3.41864603,9.2265625
0.680044984,14.9375
1.048608822,15.125
0.793189118,14.65625
0.901733812,11.8125
5.342144159,6.2421875
1.249575764,14.4375
0.190805658,15
2.866393012,9.1875
0.291246636,15.9375
6.45272916,5.5
-1.099936125,16.078125
1.518610902,11.4375
1.747288009,8.1953125
1.353440084,13.5625
0.755864572,12.421875
0.052234826,16.5625
0.235631363,13.75
-0.213443694,15.4375
12.10084781,-4
-0.091306898,16.25
1.15370381,13.28125
0.983025736,13.375
0.682091739,14.875
-1.385685566,16.375
1.065804554,14.3125
0.407244174,16.5
2.21063695,12.25
2.330264541,9.5625
5.204178693,8.28125
1.218276078,13.34375
0.67782472,17.75
-0.282308301,16.3125
0.573178412,15.5
0.378602943,14.703125
1.701913786,14.09375
0.840056367,13.625
4.233272422,8.5
4.138736995,7.15625
-0.148755862,16.5
-0.031681658,15.78125
2.149525228,9.3125
1.393390221,15.109375
7.988156823,2.90625
0.77025921,15.84375
5.898900903,6.125
0.970450263,12.34375
-0.664785155,18.03125
0.343152719,13.0625
0.628606332,14.90625
0.686017289,15.4375
5.11042451,8.6875
0.441198047,13.515625
2.777119716,10.46875
0.054100824,14.3125
0.221764366,13.875
-0.503860253,16.0625
0.696843185,16.8125
0.633863473,13.09375
1.480573638,15.625
2.208370329,14.4375
-0.345776157,15.3125
0.423134248,17.078125
0.081999726,13.625
0.530912959,15.03125
1.25836888,15.265625
2.20245722,11.75
1.919089659,11.3515625
-0.312576648,16.46875
2.169845681,10.359375
0.829127366,16.6875
1.597594278,11.2421875
1.941188261,12.5
7.557252084,2.3125
0.97601021,14.78125
2.194485615,7.34375
0.622314072,8.84375
0.892188178,14.0625
-0.909809731,10.375
2.683413549,7.8125
0.445397982,13.34375
0.99137709,15.984375
0.615363172,14.84375
0.299801186,14.640625
1.008269294,15.40625
0.363722649,15.78125
1.155975907,15.875
0.620879077,16.78125
0.930300564,15.328125
1.96703375,13.9375
4.334587123,7.75
2.141020669,7.9375
1.825635268,9.4375
0.165511019,13.625
1.815962481,12.1875
0.286581796,15.875
0.929189335,14.25
3.458741623,8.4375
6.704172687,5.03125
1.53628714,13.9375
0.13583652,15.25
1.380477659,15.21875
-0.945494382,12.75
1.152462311,13.625
1.473815607,13
3.776082135,8.65625
0.355749831,11.625
3.150187193,2.5
4.749031271,7.375
-0.019807531,14.265625
5.324873533,7.1875
5.82369859,5.8125
1.227885252,14.3125
1.680129109,14.125
-0.440156927,9.4375
2.022171603,12.21875
-0.005516651,16.71875
0.309330835,14.8828125
2.023171102,12.0625
-0.762719864,16.96875
4.150153692,9.703125
0.939637132,12.8671875
0.400549637,15.59375
0.584470478,16.125
-0.204504554,10.1875
1.473240918,11.8125
-0.086246254,15
1.924702006,11.1875
4.320839119,9.265625
0.442466716,16.09375
2.0733692,13.90625
1.003009779,13.1875
0.318312626,15
0.534392679,15.71875
0.621179662,15.9375
7.359772624,4.90625
0.089534836,15.328125
2.569885248,11.6875
2.440265596,10.5
0.382994578,17.8125
1.91675323,12.765625
0.309455713,11.375
1.591990931,13.140625
-0.357663963,16.5
1.386855004,14.3125
-0.017362268,15.984375
0.05934925,16.875
-0.014102685,10.875
-0.014525273,16.25
3.679472386,8.34375
1.302420143,13.03125
-0.414933927,16.671875
7.895229103,-0.625
2.341903017,7.0625
-0.274757435,15.625
0.990149977,14.37890625
-0.329035647,16.625
1.339634069,12.265625
2.495199149,9.375
14.07664723,-7.125
0.89983427,6.46875
-0.421306103,15.265625
1.090737638,14.46875
0.085173446,15.8125
1.034288039,12.859375
5.599893965,7.84375
0.933524872,12.3125
1.825840489,11.296875
0.676409171,12.015625
0.257735799,16.890625
4.421117089,7.75
0.070003291,15.125
-0.086633041,15.953125
-0.040037041,17.375
1.831424055,9.5
0.092821393,15.40625
1.48051373,14.421875
-0.201221232,17.5
3.157841046,9.3125
0.882819059,12.125
1.590596669,6.1875
1.721118798,10.2421875
7.423989097,3.46875
0.917550687,15.5
1.146849954,15.375
1.387678807,13.625
0.543170243,15.0859375
0.494728034,13.015625
1.783086969,12.96875
2.87136847,10.5234375
0.650600797,11.0625
0.443886604,14.015625
0.616036177,16.4375
1.308253335,13.515625
-0.998627086,14.4375
1.669243429,13.0625
2.610348235,9.53125
0.180401013,15.921875
0.661009566,15.515625
3.244167589,8.5625
0.467698671,14.84375
1.35767702,14.625
2.973119075,8.75
2.034713791,11.1875
1.061066212,16.25
0.924945661,13.53125
0.653469963,15.3125
0.955092054,14.625
2.111688769,11
-0.325787385,17.796875
6.73088224,5.1875
-0.105100732,16.21875
1.376939097,13.25
4.187943338,8.8125
0.301651319,16.15625
0.505928148,15.734375
1.493764989,13.78125
1.622953774,13.9375
0.549923944,14.5
1.533666093,13.671875
6.520891271,5
-0.08059663,13.5
3.009987297,8.5
0.693543615,16.5625
4.330661042,7.78125
-0.667117921,16.6796875
0.522404048,15.375
0.922761051,15.625
2.986682269,8.421875
2.790688722,11.125
-0.503128285,12.625
0.028847256,12.0625
0.966783727,15.125
1.610137259,12.1875
2.809208569,10.8125
0.364372762,14.140625
-0.024869107,15.46875
3.917656484,7.0625
3.11804682,10.109375
1.814195483,11.3125
0.503183979,13.609375
5.258081775,7.21875
3.11074217,8.625
1.030255072,13.765625
-0.205047798,16.875
2.471830911,12.359375
0.915446025,14.46875
1.091913922,12.375
0.370431246,15.640625
0.09967622,13.53125
0.459028142,15.125
0.047082954,16.828125
1.145955652,14.84375
-0.096593772,16.78125
1.052412966,14.78125
0.917819653,15.28125
0.806571269,16.625
0.76413238,14.734375
-0.476894745,16.1875
1.070003404,10.765625
4.899512451,7.5
0.321045208,14.71875
-0.367137355,16.46875
-0.04529539,15.84375
1.745190711,13.1875
2.11397739,11.875
-0.032357629,15.59375
0.490685686,13
0.611756242,14.28125
1.169245303,8.84375
1.049951181,15.28125
0.823556755,16.21875
0.806048044,11.0625
0.037154866,15.3671875
1.437409125,13.890625
-0.708805445,5.5
0.772535243,13.875
3.217320354,8.4375
5.073666828,4.59375
0.612235835,15.03125
1.8570716,12.65625
0.390381917,16.375
2.405331548,10.125
4.139745843,7.5625
0.834949058,14.0625
1.03748585,15.859375
0.477696577,16.671875
3.515449379,9.0625
1.346813037,14.375
-0.404945509,16.03125
0.551944821,14.078125
1.606261297,11.6875
1.066248622,14.875
-0.514141929,15.96875
1.810748462,13.59375
0.354654498,10.703125
7.9866241,3.375
0.400544562,15.625
-0.616673639,16.6875
-0.401069368,16.671875
0.378015469,15.1953125
1.084460132,14.59375
0.950725022,16.125
0.910599504,14.46875
2.374796234,11.125
0.810531952,15.5625
3.513204105,7.5625
0.543877624,13.84375
-0.709368963,2.75
1.02571416,14.09375
0.622238263,16.25
1.948946306,12.9375
0.87600946,12.2421875
0.527283426,15.96875
1.016603889,16.5625
-0.123478536,16.25
3.400981309,8.1875
2.573436928,10.1875
0.543929346,15.734375
0.010226813,13.6875
2.890830354,9.6875
0.775672895,15.109375
-0.22340976,14.421875
0.223402679,16.25
3.017325639,7.8125
1.554783572,13.40625
0.791051764,12.5
8.520400033,1.8125
1.090803778,15.21875
0.094591309,14.375
0.300773635,13.40625
0.991732791,16.0625
1.057519563,14.71875
0.856322881,15.625
0.671921309,14.625
1.232580951,11.9375
1.140948987,14.65625
-0.233057413,15.375
8.672093459,1.625
-0.615982034,16.21875
0.113644518,15.3125
0.314729738,15.78125
0.610406399,15.3125
1.916099652,11.46875
-0.123886767,14.3203125
-0.212355846,15.25
0.872020585,12.984375
0.891909159,14.453125
0.643721909,7.875
1.502086773,13.46875
2.392469017,8.5
0.114111917,17.265625
-0.212150703,16.15625
-0.291258849,17.125
1.183624246,12.28125
0.391126028,15.328125
0.404145936,13.484375
1.037226994,15.5625
0.882774548,15.765625
0.635419898,14.6328125
2.006073112,14.125
-0.274411093,15.875
2.215802725,8.7890625
-0.13257944,11.4375
1.779504868,12.21875
0.62735094,14.90625
-0.121226857,16.09375
1.16984356,13.203125
0.225180913,15.3125
0.624295928,14.0390625
0.875120697,14.234375
0.714116295,14.8125
2.109180926,7.25
2.140320079,9.765625
1.815489373,11.375
1.973701213,12.7734375
0.148903499,6
0.720531015,15.140625
0.738239954,15.328125
0.357361136,16.0625
0.411395956,13
0.300840869,15.359375
2.098531003,11.03125
0.542378588,15.046875
1.748588863,15.78125
-0.263497487,13.78125
2.056180224,13.75
0.456469623,13.421875
1.039986628,13.21875
1.012923794,13.5
2.952785488,11.84375
1.606912077,14.5625
0.591858664,14.96875
1.615551051,3.9375
0.495479829,16.625
3.805654107,8.75
0.095519216,15.625
2.897335311,9.9375
0.958470712,12.375
0.908602874,13.96875
0.238727168,16.1875
0.284847797,15.5
0.279156478,15.0703125
0.22213511,9.25
2.177853097,13.40625
5.312833394,6.9375
0.30288402,16.1875
0.077438161,14.875
1.418637765,15.9375
1.188852988,15.765625
0.926590237,16.1875
1.426703624,13.25
1.210989006,15.21875
0.608808779,15.15625
-0.104909355,16.0625
-0.009709532,12.6875
0.479332699,16.75
0.474186917,15.5
1.819816307,11.8125
1.402192604,15.96875
4.553232775,7.34375
-0.171035102,16.25
0.944316337,15.03125
-0.729884487,16.0625
1.864065241,11.625
2.435477755,13.375
0.076451755,12.90625
-0.74339695,15.5625
4.11058936,7.0625
1.196734884,16.125
-0.541473041,15.6875
1.06601493,14.4375
1.218820964,13.0625
0.651211423,11.640625
4.008893804,10.375
0.676917193,7.84375
3.648336505,4.75
-0.098371339,13.96875
0.086248282,5.6875
0.473885742,18.5625
2.573126796,11.5
2.806876629,10.53125
3.634642222,6.875
1.086127895,14.9375
1.212113794,13.34375
0.330488641,13.328125
0.868184559,12.34375
2.517025758,11.1875
0.350158246,11.75
0.30645508,6.625
2.16621272,14.171875
2.882151057,9.34375
0.940872373,14.203125
3.154184037,9.5625
0.292713734,14.140625
-0.437612313,16.875
0.20834765,16.75
1.185573262,12.5
1.331048272,13.65625
1.064387927,14.328125
-0.14525761,16.9375
1.121065878,15.875
0.25482905,17.4375
0.196546506,16.0625
0.759235711,15.28125
-0.484740197,16.375
1.720514395,12.484375
-0.702116645,16.90625
3.375747795,9.40625
2.345220043,12.0234375
0.484696609,15.09375
1.774896472,-0.15625
0.773376694,14.75
-0.11905776,16.125
2.235209611,11
-0.128432333,17.65625
-0.355354986,16.28125
2.58640355,11.375
1.227147317,15.1875
2.640271702,11.015625
0.484984951,7.9375
-0.075779744,15.75
0.692121246,14.5703125
0.328143083,15.0625
0.860152525,12.609375
4.041643955,8.875
1.94360287,11.9921875
2.954960634,10.78125
-0.416569744,15.6875
2.503381715,11.125
-0.282463549,9.625
1.175176036,13.875
2.210582707,13.671875
-0.096952908,16.453125
4.147923654,-5
0.641093364,16.15625
0.573345944,7.375
1.334974793,14.84375
0.620529732,14.5
-0.004644355,15.65625
-0.626365507,15.953125
2.319257024,12.40625
3.067492961,9.875
0.98421038,15.5625
1.166220095,14.3046875
0.386313431,15.0625
0.791697702,15.34375
1.626765372,13.640625
1.024560991,12.6015625
1.481316556,12.203125
3.147819847,6.96875
1.099983806,13.5
1.411264206,15.125
0.894453432,14.4375
4.410713153,7.75
0.296904786,14.109375
0.199982929,14.8125
3.558195892,7.84375
1.310162929,14.21875
1.808213197,7.375
2.125735625,10.84375
0.602463021,18.3125
5.720040666,5.875
1.258909218,13.015625
0.783151388,13.921875
-0.064103905,15.4375
0.305376354,11.25
0.949321231,12.75
1.096053804,15
-0.426032115,15.953125
0.466951672,17.875
0.578518832,12.7734375
0.437802783,15.5
3.800754319,8.96875
1.401259269,13.34375
2.029425943,13.578125
1.55944372,14.75
1.540737379,11.15625
3.90454188,8.75
2.285544204,10.1875
-0.181175688,14.875
0.181257273,14.34375
0.295173332,15.5625
1.077765271,12.28125
0.082606539,15.875
2.008998352,11.75
-0.392872352,14.734375
-0.09944614,15.5703125
0.51498758,16.21875
1.770359937,9.21875
0.37956582,14.9140625
3.060224119,10.921875
0.722441236,12.5
3.525090533,11.40625
1.674721646,15.9375
0.914541178,13.4375
2.12890899,13.15625
0.801308007,16.46484375
2.239831241,11.90625
1.468336865,13.765625
0.529987642,15.9375
2.606967251,12.625
0.672329305,13.359375
1.418663013,13.15625
5.338907237,7.6875
1.15653975,16.25
4.549111267,7.65625
0.653900953,12.71875
5.682601569,6.71875
2.10199678,11.53125
3.301233035,11.09375
-0.6295675,10.625
2.06989002,11.5625
0.061761949,13.890625
1.556166724,11.921875
2.328058667,10.65625
0.281990533,16.75
1.278930158,15.0625
2.070883057,13.375
1.017061774,15.5625
0.831322923,12.96875
3.94061788,8.3125
0.586051088,14.234375
0.98916134,11.8125
0.234021836,16.5
1.88224266,12.21875
4.162946402,5.140625
1.672590703,12.46875
2.754827126,10.40625
0.793536912,12.125
0.298815905,15.09375
2.289717188,9.59375
0.045732972,15.34375
2.62591788,10.78125
0.349068026,16.625
5.43951154,7.765625
0.829301026,7.625
0.627326336,14.8125
1.395436941,14.453125
3.194426192,6.5625
2.411863142,10.1875
0.522472287,15.0625
0.22053203,15.15625
1.987739956,13.234375
4.216245335,8.84375
0.447520878,16.1875
-1.242901693,16.359375
-0.492369086,15.609375
0.308114124,15.484375
-1.064883073,16.015625
1.327399156,14.8125
0.515364963,15.625
6.158492728,4.625
-0.232121865,15.375
0.277004732,12.78125
0.810444512,14.6171875
1.069445863,16.4375
1.088595268,14.875
-0.062175581,13.5
2.591167873,12.84375
0.865950043,14.15625
0.394134054,15.75
4.912175064,7.25
0.571221713,16.28125
2.260547855,11.03125
0.340261194,15.6875
1.114425962,15.484375
0.212066729,10.53125
1.37152312,14.65625
0.345427383,15.0625
-0.024096459,15.53125
1.777764723,12.9375
0.113649499,14.09375
-0.268956199,15.875
1.031051473,13.9375
1.14561368,13.75
0.315780991,15.421875
0.471642094,13.84375
4.47353423,4.71875
3.443917358,5.8125
-0.487542081,16.84375
-0.495703477,17.0625
1.99870312,13.53125
-0.481524551,13.9453125
1.207360562,17.15625
0.74367921,11.53125
0.085911567,16.03125
0.854175879,13.34375
1.203075355,15.03125
4.723691414,5.59375
5.452556848,7.75
0.665105606,12.234375
0.603371252,16.375
3.17106585,8.78125
0.260412311,13.78125
2.129123009,11.328125
1.120385375,16.125
0.894965897,14.140625
0.49546255,16.15625
2.836040369,7.546875
2.522665037,10.578125
1.342840609,15.1875
1.132676098,15.890625
0.546733216,16.65625
0.505874936,11.9375
0.033124788,14.328125
-0.055181543,15.25
-0.679439659,16.640625
3.706330129,5.1875
-0.130996856,15.546875
-0.150747502,14.0625
0.129883249,17.0625
0.224842067,16.6875
1.129165932,13.65625
1.61837102,14.8125
0.87507015,15.671875
1.207817287,13.3359375
-0.131749314,14.0625
3.19497718,10.421875
5.857776139,5.75
2.877191817,7.8125
0.302676029,15.25
1.763619396,12.3359375
0.087051751,15.078125
-0.588904059,16.140625
0.984571797,16.3125
1.157216192,13.328125
1.062439554,15.53125
1.303790676,10.0625
0.081720139,16.90625
-0.026707466,12.90625
0.273515376,16.0625
1.668961703,12.1875
9.719222096,1.1875
-0.039394078,16.5
0.542880315,15.484375
2.650421922,10.640625
2.234930322,13.0234375
1.115785116,11.375
1.031791761,13.203125
-0.07140663,17.09375
-0.306401956,15.984375
0.644163466,16.34375
0.505536731,16.328125
-0.233109831,14.65625
3.870320549,7.984375
1.835351446,10.96875
0.434524554,14.71875
0.890460951,12.296875
1.697041643,12.15625
2.470893779,10.6875
3.445816761,10.09375
1.571267972,14.8515625
0.351469036,14.5
0.399690555,15.3125
1.514130223,12.28125
-0.036761508,15.9375
-0.819376062,6.75
1.66901285,10.375
0.48895004,16.40625
1.08407593,14.90625
1.234450622,13.7890625
0.95472668,13.25
2.543137923,9.25
5.802918677,6.96875
-0.514068055,15.71875
0.399199963,14.84375
-1.172418763,16.7421875
2.040240052,8
1.914342444,12.625
0.616152553,15.4375
1.994390918,9.359375
2.219974971,13
-0.409874024,15.0625
1.694172454,14.3125
0.202453942,16.0625
2.710460536,12.03125
-0.410937305,16.375
2.312721088,11.3125
1.162102669,13.25
5.783684826,6
1.537451416,13.59375
5.44124901,7.8125
0.201889739,14.53125
0.754424296,13.78125
0.929695417,14.90625
2.124045837,13.5859375
2.385149775,11.71875
3.19175743,9.28125
0.164009638,15.828125
0.861794311,12.90625
2.407366739,8.59375
3.307394217,10
1.409512188,13.28125
-0.012141932,16.5
0.167821584,15.296875
0.008897334,15.9375
0.10465613,16.78125
6.521723738,5.1875
1.053441837,12.46875
-0.453495692,14.9375
1.032744219,14.8125
1.20976087,10.96875
0.917282208,13.59375
0.844146786,13.78125
10.20182485,-0.4375
0.489845863,16.4375
2.350962605,3.625
0.880075595,14.1796875
1.514957465,14.625
6.074697931,6.25
0.718170465,15.46875
1.679248932,11.5
0.88400863,15.53125
0.911648746,14.359375
1.296811847,10.0625
0.087505507,13.3125
0.801288852,15.40625
4.0571364,6.625
0.676926964,15.5625
0.820371749,15.5
-0.295770371,15.890625
1.075691477,13.3984375
1.740809195,10.9375
5.012175073,6.84375
-0.502974389,15.5
1.843267249,12.6015625
4.223457457,7.640625
-0.567698285,16.9375
0.001561708,15.375
0.147347357,13
2.62937949,9.65625
0.839358887,6.09375
1.136838964,15.5
1.018476191,8.1875
0.150103091,15.453125
4.898893465,7.25
0.8528379,15.6875
1.529917215,13.15625
0.447843136,14.6875
0.499820499,15
0.33557159,16.125
1.000216856,14.875
0.275601465,14.265625
1.045736953,14.359375
0.640068847,14.6875
0.107130893,17.15625
1.195133119,13.65625
0.590979762,12.40625
0.263779084,15.96875
0.16770974,14.84375
0.955748537,13.03125
1.819718062,12.375
0.978302666,14.25
0.682357459,13.109375
5.027529755,7.34375
2.480055417,10.640625
0.158186182,13.34375
3.844376552,5.65625
1.866742794,12.640625
0.389526041,14.4375
1.091327959,13.9375
-0.119467548,16.5
0.413466155,15.390625
0.458759406,13.6875
1.229330471,12.125
5.783944058,5.625
0.23752586,16.0625
1.503124747,16.125
1.225729811,15.09375
0.409212261,13.9453125
-0.729894185,16.296875
-0.373567563,16.78125
-0.012815461,15.375
4.23217377,4.8125
1.40988886,14.65625
0.960514555,15.1875
1.618327752,12.3125
0.7575778,16.375
1.634596391,11.1875
0.626442725,16.625
0.634971595,15.8125
-0.378016714,15.140625
1.514542946,14.4375
4.320045242,7.9375
3.100743367,9.96875
0.986567655,13.9296875
-0.360987691,15.09375
2.002190781,13.9375
7.949747069,3.25
7.160325181,2.875
0.907176695,13.1171875
1.278429599,12.875
5.109550707,8.28125
1.828281148,11.75
1.124806011,16.09375
0.892438735,13.375
2.164995835,14
-0.060846645,15.4375
0.222573862,16.125
0.062397862,16.4375
0.736364468,14.84375
4.328869433,7.6875
3.97172524,5.46875
-0.189739404,17.359375
1.934153851,14.25
0.669997646,17.0625
0.220786318,16.15625
2.735710848,8.625
-0.002096241,13.8125
1.629289143,14.546875
1.110607473,14.84375
0.816049599,12.5
-0.23288819,16.15625
2.627086551,11.109375
1.351087435,14.375
3.596487591,8.125
0.76232586,14.09375
0.857461574,14.546875
0.438282038,15.28125
0.435114159,13.90625
3.289880718,9.0625
0.473845969,14.796875
1.162780835,15.03125
1.44902866,14.9375
0.227463228,14.46875
0.760232712,14.8125
0.737815949,15.84375
3.911554003,9.5
1.951561193,11.90625
0.212558232,16.40625
-0.45641279,15.09375
0.344619191,15.25
0.257607949,15.40625
-0.427483211,16
0.546717338,16.015625
0.523602587,17.0625
-0.061082336,15.90625
2.731623414,10.6875
0.411442068,14.46875
4.463455896,8.5625
-0.540925373,17.15625
3.044037486,6.78125
1.35369811,14.875
0.141510132,15.671875
0.114510402,16.5
0.054246555,14.625
1.002635685,13.890625
2.794709553,10.15625
4.763518773,7.65625
3.094362565,10.15625
8.126747645,2.5
1.975413318,12.953125
-0.016021026,12.78125
0.094930853,17.1875
-0.461392018,14.6875
0.295587029,16.078125
1.265049505,14.9375
1.876146399,9.5
5.436099653,6.6875
1.805329256,13.65625
