ce_1,ce_2
1.609375,12.796875
0.015625,4.96875
2.21875,15.8125
0.1875,15.5625
0.0625,12.4375
1.90625,13.34375
0.60546875,14.662109375
1.28125,15.875
1.65625,15.09375
1.46875,13.59375
1.359375,13.671875
2.765625,10.78125
0.75,15.96875
2.28125,13.8125
2.0,13.84375
1.90625,12.265625
0.59375,16.53125
1.9375,11.3125
-0.34375,15.78125
1.0,14.90625
1.921875,13.40625
3.46875,9.4375
-0.875,13.5625
1.34375,14.984375
0.125,16.40625
1.875,10.96875
0.4453125,15.28125
0.5,12.375
2.09375,12.03125
0.15625,15.109375
5.5625,8.0
-0.0625,14.75
-0.859375,16.4453125
1.6875,11.9375
-0.140625,15.296875
1.703125,11.890625
3.5,6.859375
0.78125,15.421875
1.65625,14.125
-1.125,16.8125
3.1875,10.625
-0.75,2.5
-0.40625,15.9375
2.328125,11.390625
1.86328125,11.62890625
3.125,12.28125
10.15625,-0.25
0.375,15.5
2.875,11.4375
0.75,15.65625
0.421875,15.3125
3.34375,10.53125
0.015625,15.4375
0.078125,12.546875
4.453125,10.671875
0.7578125,14.546875
3.15625,10.90625
2.37109375,12.30859375
-0.6875,17.125
0.078125,17.203125
1.84375,13.25
5.78125,7.59375
0.125,15.828125
2.84375,11.6875
0.390625,15.3046875
1.53125,14.34375
1.0,16.25
0.671875,12.25
0.28125,16.3125
0.25,16.0625
1.9921875,12.6953125
0.0,15.75
1.53125,12.71875
1.75,14.5625
-0.1484375,15.8046875
1.0625,10.96875
3.3125,11.375
3.125,10.125
1.53125,12.90625
0.21875,14.78125
3.21875,9.71875
0.03125,17.0
0.9375,15.953125
5.0625,9.3125
0.984375,12.671875
1.4375,13.46875
0.625,16.5625
2.203125,16.078125
0.90625,15.453125
0.59375,12.6875
0.2265625,15.578125
2.125,11.484375
1.34375,14.84375
0.1796875,15.015625
5.75,5.1875
1.5625,12.875
6.7578125,4.203125
1.34375,13.84375
0.28125,16.046875
0.078125,15.34375
4.8984375,7.986328125
-0.1484375,14.6015625
0.5625,14.625
0.984375,13.1875
0.0625,15.84375
-0.03125,15.15625
-0.15625,15.234375
-0.9375,16.125
1.109375,13.96875
3.125,11.375
0.65625,15.90625
0.125,15.203125
0.22265625,14.9140625
6.171875,6.859375
0.40625,15.125
8.703125,-0.609375
1.65625,14.9375
0.5,14.5625
0.0625,16.0625
1.53125,12.59375
0.34375,14.625
0.5625,15.8125
0.1171875,12.6640625
3.4375,7.125
0.359375,1.96875
-0.09375,16.4375
1.375,14.05078125
0.5,15.0625
0.0,11.8125
-0.34375,16.78125
2.09375,13.6875
5.84375,5.34375
0.5234375,15.21875
0.9375,15.35546875
0.15625,15.703125
0.84375,14.8125
-0.3359375,17.4921875
5.15625,8.09375
2.59375,10.515625
4.0625,7.75
0.578125,15.765625
-1.0,9.640625
5.4375,8.1875
-0.21875,15.34375
0.21875,14.84375
3.0,11.625
0.515625,15.15625
6.0625,7.75
0.171875,16.546875
0.0,14.75
2.46875,12.34375
1.7734375,12.6640625
0.7890625,13.765625
1.3125,12.4375
4.25,5.4375
-1.1875,16.0625
3.53125,11.21875
0.578125,12.765625
3.28125,10.75
1.3515625,13.421875
0.875,12.84375
3.25,11.40625
10.125,-0.25
0.6875,12.46875
1.875,12.71875
-0.8125,15.9375
0.625,14.078125
0.375,15.625
0.03125,15.78125
0.234375,15.34375
1.0625,15.4375
0.359375,17.28125
1.0,13.9375
0.34375,16.0625
-0.3125,16.375
-0.015625,15.3125
0.109375,15.6484375
0.78125,15.96875
0.953125,15.609375
3.34375,12.59375
1.90625,14.0625
1.0625,15.125
0.390625,15.546875
2.5625,11.75
0.609375,15.1875
8.0,3.5
0.671875,13.2890625
2.09375,12.875
-0.875,16.625
0.515625,14.21875
3.546875,12.4375
1.6875,13.5625
0.59375,14.2734375
2.171875,9.40625
0.875,13.875
0.625,16.8125
0.5625,16.0
1.5078125,14.953125
3.8125,8.65625
2.98046875,11.296875
1.9375,13.0
2.0,13.875
0.578125,15.03125
0.75,16.390625
0.5625,13.328125
3.28125,9.1875
0.125,13.28125
0.5,14.96875
2.375,14.8125
-0.984375,16.359375
3.3125,11.1875
0.390625,15.375
3.0546875,10.78125
-0.640625,15.5
3.65625,10.28125
0.84375,15.046875
1.65625,15.15625
0.25,14.4375
0.69140625,11.640625
6.0625,6.625
1.265625,15.390625
0.359375,15.09375
2.90625,10.28125
0.0,15.453125
6.75,4.8125
-1.34375,16.40625
1.53125,12.53125
1.6328125,8.46875
1.125,13.1875
0.8359375,13.376953125
-0.21875,16.65625
-0.25,13.0
-0.25,15.0625
13.8125,-5.1875
-0.34375,16.3125
0.78125,13.8125
0.953125,14.2734375
0.6875,15.625
-1.703125,16.578125
0.53125,14.40625
0.046875,16.578125
1.75,12.4375
2.5625,10.25
5.421875,7.71875
1.5,13.71875
0.3125,17.15625
-0.4375,16.609375
0.21875,15.84375
0.15625,14.28125
1.2578125,14.0234375
0.6875,14.21875
4.25,9.53125
4.5625,8.6875
-0.453125,16.390625
-0.125,15.625
2.25,10.28125
1.1953125,15.0078125
8.96875,2.1875
0.984375,15.8515625
6.5625,5.1875
0.828125,12.84375
-0.84375,16.75
0.1484375,12.8984375
0.34375,14.703125
0.84375,14.40625
5.453125,8.421875
0.25,13.125
2.75,11.15625
-0.25,13.875
-0.0625,13.5625
-0.84375,16.28125
0.28125,16.28125
0.625,13.8125
1.0625,15.5625
2.23828125,14.51953125
-0.53125,15.125
0.640625,16.609375
-0.453125,13.078125
0.5,15.53125
0.90625,14.0625
2.296875,12.46875
2.09375,12.21875
-0.59375,16.375
2.25,11.1875
0.5625,16.5
1.625,11.9375
2.25,12.53125
8.625,1.1875
1.375,15.375
2.34375,7.828125
0.4375,8.75
0.8125,14.84375
-0.40625,10.84375
3.5625,8.6875
0.3125,14.0703125
1.296875,15.703125
0.53125,15.15625
-0.03125,14.78125
0.40625,15.0
0.171875,15.765625
0.96875,16.46875
-0.0625,15.78125
1.5,16.1875
1.65625,13.671875
4.75,6.875
2.25,8.625
1.6875,10.046875
0.171875,14.0
1.796875,12.71875
0.390625,15.53125
0.6796875,14.2265625
4.25,10.25
7.2109375,4.8125
1.53125,13.15625
-0.03125,15.6875
1.0625,14.9375
-0.9375,12.4375
1.09375,14.21875
1.4296875,13.609375
4.171875,9.9921875
-0.375,11.671875
3.375,3.53125
5.5625,8.5625
-0.36328125,14.453125
5.7265625,7.21875
6.4375,5.1875
1.625,14.34375
2.1875,13.125
-0.65625,9.40625
2.5,13.0625
-0.25,16.59375
0.171875,14.890625
2.375,12.375
-1.0625,16.40625
4.21875,10.375
0.8125,13.28125
0.3125,15.5
0.0390625,16.0
-0.0625,10.71875
1.421875,11.609375
-0.359375,14.9375
2.015625,11.6875
5.0625,10.6875
0.359375,14.765625
1.9375,14.0625
0.73828125,13.390625
0.078125,15.21875
0.640625,15.6875
0.84375,15.8125
7.953125,4.328125
-0.359375,15.0
2.75,12.1875
2.65625,10.96875
-0.09375,17.1875
1.9921875,13.2890625
-0.5,11.125
1.46875,13.3125
-0.6875,16.59375
1.6953125,14.640625
-0.390625,15.671875
-0.203125,16.5625
0.515625,10.421875
-0.78125,15.6875
3.9140625,9.328125
1.40625,13.25
-0.9296875,16.1171875
9.53125,-1.28125
3.0625,8.125
-0.40625,16.03125
0.78125,14.09375
-0.96875,16.5
1.5,12.90625
2.78125,10.59375
16.625,-8.25
0.8671875,6.71875
-0.71875,15.40625
1.125,14.9375
0.09375,15.65625
0.859375,13.5
5.90625,7.59375
0.90625,13.1875
1.875,11.875
0.78125,11.84375
0.4375,15.8125
4.953125,6.96875
-0.3125,15.0625
-0.421875,15.859375
-0.65625,17.140625
2.625,10.875
-0.125,15.09375
1.703125,14.296875
-0.1875,16.65625
3.3046875,10.1015625
0.890625,12.546875
2.5,7.0
1.625,10.21875
8.234375,2.84375
0.453125,14.5625
0.75,15.375
1.6875,14.0625
0.625,15.09375
0.296875,13.5625
1.732421875,13.263671875
3.0703125,11.1875
1.125,11.28125
0.3125,14.21875
-0.03125,15.828125
1.03125,13.1875
-1.09375,14.671875
1.84375,14.0
2.8046875,10.2578125
-0.21875,15.390625
0.796875,15.3125
2.8125,9.4609375
0.28125,15.125
1.78125,14.59375
3.21875,9.6875
2.3125,11.5
0.4375,15.625
0.71875,13.640625
0.90625,15.75
0.8125,14.6875
2.1875,10.53125
-0.3125,16.3125
6.984375,4.25
-0.5234375,15.81640625
1.2734375,13.4453125
4.21875,9.34375
0.0625,15.921875
0.78125,16.03125
1.46875,13.875
1.65625,14.09375
0.46875,14.84375
1.9375,14.25
7.34375,4.78125
-0.5390625,13.4453125
3.5,10.34375
0.875,16.0625
4.4375,9.2890625
-1.015625,16.3671875
0.3125,15.8828125
1.125,15.4375
3.375,9.875
3.07421875,12.15234375
-0.1875,12.5
-0.25,12.84375
1.34375,15.046875
1.546875,12.796875
3.3125,11.46875
0.15625,14.046875
-0.125,15.75
4.6875,8.3125
3.375,10.875
1.65625,11.375
0.46875,14.21875
5.578125,6.984375
3.34375,9.859375
0.90625,14.1171875
-0.578125,16.46875
2.359375,12.6953125
1.03125,14.453125
0.923828125,12.8984375
0.4375,15.5625
0.59375,13.625
0.65625,15.5625
-0.25,16.4375
0.75,14.75
-0.375,16.765625
0.6796875,14.859375
0.40625,14.9375
0.765625,16.59375
0.28125,14.4375
-0.890625,16.390625
1.6875,11.375
5.359375,7.03125
0.265625,14.625
-0.76953125,16.20703125
-0.546875,15.4375
1.96875,13.0625
1.90625,12.71875
-0.28125,15.71875
0.265625,13.15625
0.234375,14.34375
1.28125,9.46875
0.515625,15.078125
1.0625,15.90625
1.1875,11.0625
0.078125,15.71875
1.3125,13.484375
-1.0,6.375
0.640625,14.46875
3.34375,9.109375
5.3125,4.75
0.171875,14.921875
2.171875,12.875
0.265625,16.59375
2.3125,10.6875
4.4375,7.21875
0.78125,14.5625
0.74609375,14.58203125
0.3515625,16.35546875
3.7421875,9.671875
1.375,15.125
-0.5,16.28125
0.75,14.6875
1.5625,12.6875
1.21875,14.59375
-0.5,16.40625
1.3125,13.40625
0.1875,10.9375
8.5625,2.28125
0.3125,16.140625
-0.75,16.9375
-0.5,16.5
0.12890625,15.03125
0.71875,14.390625
1.25,15.71875
0.796875,14.6875
2.359375,11.359375
0.21875,15.328125
3.75,9.125
0.34375,14.375
-1.25,2.6875
1.03125,14.53125
-0.015625,15.734375
2.15625,11.75
0.75,12.828125
0.5625,16.46875
0.7421875,16.375
-0.28125,15.71875
3.5625,9.21875
2.578125,10.8125
0.90625,16.0
-0.0625,14.4375
3.375,10.75
0.625,15.0625
-0.5625,14.71875
-0.125,16.125
3.09375,9.078125
1.609375,13.765625
0.5859375,12.6484375
9.578125,0.625
0.75,15.0625
-0.1875,14.5625
0.03125,13.0
0.75,15.8125
1.0625,15.0
0.8125,16.21875
0.40625,14.671875
1.5,12.6875
1.0,14.578125
-0.49609375,15.78515625
9.9375,0.25
-0.9375,16.0625
-0.09375,15.90625
0.328125,15.515625
0.640625,14.828125
1.9140625,12.359375
-0.59375,14.390625
-0.3125,15.75
0.734375,13.265625
1.09375,14.71875
1.21875,7.65625
1.875,13.125
3.125,8.96875
-0.0625,17.03125
-0.734375,15.546875
-1.0625,16.90625
1.03125,12.78125
0.5,15.1875
0.09765625,13.83203125
0.375,14.75
1.015625,15.421875
0.375,14.5
1.859375,14.359375
-0.8125,15.65625
2.15625,9.0
0.0,11.875
1.7109375,12.6640625
0.6875,14.8125
-0.65625,15.9921875
1.34375,13.859375
-0.15625,15.0
0.453125,14.03125
1.1875,14.578125
0.5078125,14.61328125
2.1875,7.96875
2.09375,10.6015625
2.53125,11.46875
2.015625,13.03125
0.125,5.71875
1.0625,15.375
1.0,15.5625
-0.34375,15.8125
0.046875,12.796875
-0.03125,15.1875
2.4375,12.0
1.0,15.5
1.625,15.625
0.0,13.3125
2.0,14.0234375
0.3125,13.9375
0.828125,13.671875
1.125,13.8125
3.5625,12.65625
1.90625,14.40625
0.75,15.0625
2.015625,4.5
0.40625,16.859375
4.4375,9.5625
-0.265625,16.21875
3.40625,11.1875
1.0234375,12.75
0.609375,13.7890625
-0.40625,16.03125
0.375,15.5625
0.0625,14.84375
-0.125,8.84375
2.03125,13.5
5.78125,5.9375
0.40625,16.078125
1.28125,15.5
1.1875,15.5
1.4375,15.375
0.4375,15.8125
1.75,13.6875
0.78125,14.9375
0.609375,14.796875
-0.4140625,16.0078125
-0.28125,12.46875
0.40625,16.6875
0.1875,15.21875
1.75,12.59375
1.875,15.8125
4.5625,8.4375
-0.46875,16.046875
0.75,14.90625
-0.984375,16.015625
1.75,12.03125
2.1875,13.53125
-0.34375,12.625
-1.15625,15.8046875
4.859375,7.15625
0.625,15.875
-0.75,16.03125
0.9921875,14.546875
1.0625,12.8125
0.859375,11.890625
4.28125,11.1875
1.15625,8.625
4.59375,5.96875
-0.1875,15.1875
0.1875,6.15625
0.296875,17.15625
3.4375,12.125
2.9296875,11.453125
4.0625,8.40625
1.453125,14.890625
1.203125,14.078125
0.8125,13.53125
0.78125,12.3125
2.65625,11.9375
0.0390625,11.7265625
0.375,7.8125
2.0,13.9375
3.125,10.53125
0.6875,14.3125
3.265625,10.8125
0.09375,14.21875
-0.90625,16.625
0.21875,16.421875
1.09375,12.8125
1.296875,14.3359375
0.765625,13.78125
-0.4375,16.8125
0.84375,16.71875
-0.25,16.90625
-0.5,15.625
1.125,15.75
-0.6875,17.09375
1.96875,13.28125
-1.15625,15.8203125
3.5,9.75
2.4765625,12.5625
0.375,15.34375
2.25,1.25
0.9375,14.53125
-0.265625,15.59375
2.1953125,11.5625
-0.75,17.09375
-0.421875,16.515625
2.6875,11.8125
0.90625,15.0
2.85546875,12.1171875
0.53125,8.09375
-0.15625,16.1875
0.40625,14.4375
0.0625,15.171875
0.65625,13.0625
4.3984375,9.65625
2.3125,12.75
2.65625,11.34375
-0.8125,15.40625
2.1875,11.9375
-0.9375,9.6875
1.421875,14.0859375
2.03125,13.65625
-0.53125,15.91796875
4.46875,-6.875
0.21875,15.9375
0.6875,7.5625
0.90625,14.40625
0.75,14.75
-0.25,15.8125
-1.0,15.9375
2.0,12.71875
3.25,10.9375
0.625,15.78125
1.40625,14.5625
0.15625,15.015625
0.546875,15.28125
1.578125,13.71875
1.03125,13.21875
1.25,12.578125
3.203125,7.46875
0.96875,13.8125
1.65625,14.640625
0.640625,13.421875
4.6015625,7.03125
0.21875,14.6875
-0.0625,15.125
4.125,9.5
0.8125,14.25
1.296875,7.96875
2.09375,11.640625
0.25,16.65625
6.265625,5.53125
1.390625,13.609375
0.5625,14.1875
-0.3125,15.1875
-0.1875,11.40625
0.88671875,12.73046875
1.21875,15.59375
-0.59375,16.03125
0.03125,17.28125
0.359375,13.28125
0.296875,15.71875
3.7109375,10.0859375
1.2265625,13.7578125
1.9375,13.8671875
1.34375,14.84375
1.625,11.421875
4.875,10.6875
2.25,11.21875
-0.609375,14.8125
-0.1875,14.65625
0.34375,15.40625
1.3125,12.25
0.203125,15.75
2.15625,12.8125
-0.71875,14.859375
-0.28125,15.453125
0.296875,16.03125
1.59375,9.53125
0.53125,15.03125
2.875,11.5
0.5625,12.375
3.4375,12.0625
1.25,15.5625
0.90625,13.65625
2.0625,12.984375
0.71875,14.859375
2.15625,11.96875
1.875,14.5
0.9375,16.28125
2.5,13.1875
0.484375,11.765625
1.32421875,13.4453125
6.1875,6.78125
0.65625,16.15625
4.65625,8.71875
0.515625,12.890625
6.265625,6.0546875
2.6875,12.1875
3.234375,11.171875
-1.5,10.125
2.34375,12.3515625
-0.296875,14.3046875
1.53125,12.21875
2.6875,11.5
0.40625,16.34375
1.484375,14.859375
1.734375,13.5859375
0.640625,15.671875
0.84375,13.65625
4.59375,9.09375
0.21875,14.3125
0.7578125,11.8828125
0.3125,16.109375
1.9375,12.421875
4.3125,6.03125
1.59375,12.78125
3.1875,11.21875
0.5625,11.875
0.0625,14.953125
2.375,10.453125
-0.3125,15.28125
2.7265625,11.9609375
0.0,16.4375
5.5625,7.171875
1.03125,8.46875
0.59375,14.46875
1.046875,14.40625
4.0625,7.46875
2.84375,11.15625
0.375,15.25
-0.078125,15.1875
2.34375,13.4375
4.3125,9.59375
-0.1875,15.875
-1.59375,16.34375
-0.796875,15.546875
-0.03125,15.34375
-1.25,16.125
1.625,14.6875
0.625,15.375
6.875,3.625
-0.703125,15.375
0.0625,12.875
0.484375,13.609375
1.40625,15.8125
1.421875,14.671875
-0.40625,13.6875
2.5546875,13.470703125
0.53125,13.96875
0.625,16.0
5.28125,6.609375
0.765625,16.171875
2.5625,11.625
0.421875,15.9375
0.9375,15.375
0.0,9.9375
1.765625,14.65625
0.2109375,14.203125
-0.390625,15.4296875
2.03125,12.921875
-0.15625,14.3125
-0.359375,15.75
1.015625,13.90625
0.8369140625,13.9638671875
0.171875,15.109375
0.4375,14.5625
4.953125,4.4375
3.6875,7.03125
-0.65625,16.28125
-0.203125,17.15625
2.5625,13.9375
-0.7734375,14.2578125
1.625,15.6875
0.53125,11.6875
-0.3125,15.703125
0.859375,13.84375
1.203125,14.859375
5.125,5.4375
6.40625,7.375
0.5,12.671875
0.21875,16.203125
3.625,9.875
0.125,14.375
2.0078125,11.6484375
0.75,15.84375
0.978515625,14.490234375
0.4140625,16.109375
3.875,9.125
2.65625,11.3125
1.1875,15.53125
0.9375,15.5625
0.0625,16.3125
0.15625,12.09375
-0.25,14.5625
-0.125,15.4375
-1.0390625,15.453125
4.0625,7.1875
0.0625,15.9375
-0.375,13.53125
-0.3125,16.90625
-0.4375,16.3125
1.4375,13.9375
1.0625,14.9375
1.015625,15.421875
1.125,13.3125
-0.59375,13.375
3.875,11.5
6.375,5.0
3.03125,9.28125
-0.171875,15.9375
1.6875,12.5625
0.046875,15.09375
-1.125,15.6875
0.703125,16.453125
0.978515625,13.607421875
1.0234375,15.21875
1.1171875,10.484375
0.375,16.9375
-0.3046875,12.75390625
0.390625,15.734375
1.859375,12.59375
10.78125,0.09375
-0.51953125,16.26953125
0.71875,15.71875
3.15625,11.6875
2.21875,13.25
1.78125,11.71875
0.8125,13.625
-0.3984375,16.5234375
-0.55078125,15.669921875
0.90625,16.3125
0.59375,15.90625
-0.640625,14.90625
4.25,9.5
1.75,11.921875
0.359375,14.375
0.78125,12.640625
1.572265625,12.6875
2.40625,11.20703125
4.375,11.6875
1.2578125,14.453125
0.0625,14.78125
0.15625,15.375
1.421875,12.8125
-0.390625,15.859375
-1.125,6.75
1.625,11.03125
0.578125,16.21875
1.578125,15.15625
1.125,13.78125
1.09375,14.125
2.8125,10.53125
6.625,6.5625
-0.6875,16.03125
0.09765625,14.8046875
-1.125,17.0
3.0625,8.8125
2.28125,12.75
0.1875,15.4375
2.015625,9.796875
3.0,14.0
-0.4375,15.65625
1.609375,14.2421875
0.1875,15.546875
2.71875,12.8125
-0.421875,16.6015625
2.515625,11.671875
1.0546875,13.671875
6.53125,5.03125
1.640625,14.3046875
6.5,7.21875
-0.015625,14.5234375
0.9375,14.375
1.0625,14.671875
2.1875,13.875
2.59375,12.28125
3.4375,10.15625
0.25,15.875
0.71875,12.6875
2.609375,9.40625
4.046875,10.890625
1.328125,12.765625
-0.4375,15.0
-0.0234375,14.9921875
-0.359375,15.625
-0.140625,16.671875
7.4375,4.8125
0.828125,12.671875
-0.78125,15.203125
1.21875,14.40625
1.03125,11.03125
0.875,13.5625
0.6953125,14.2734375
11.15625,-0.828125
-0.0234375,16.453125
2.84375,4.90625
0.59375,13.9375
1.203125,14.796875
7.25,6.0625
0.921875,15.6953125
1.5625,12.1875
1.375,15.90625
0.7265625,14.46875
1.9375,10.21875
-0.40625,12.90625
1.03125,15.375
4.40625,8.375
0.515625,15.234375
0.328125,15.6328125
-0.84375,15.765625
0.90625,13.8671875
1.75,11.25
5.8125,6.53125
-0.796875,15.703125
1.8125,12.78125
4.296875,8.8828125
-1.0,16.59375
-0.5703125,15.5
-0.0625,13.40625
2.580078125,10.560546875
0.859375,6.21875
0.8671875,15.4140625
1.1875,8.515625
-0.296875,15.078125
5.75,6.75
1.0625,15.515625
1.9375,14.375
0.125,15.359375
0.1328125,14.6484375
0.15625,16.453125
1.1875,14.890625
0.21875,14.6875
0.953125,14.59375
0.8125,15.0
-0.375,16.5
1.28125,13.875
0.1875,12.0
0.34375,15.90625
-0.1875,14.9375
1.28125,14.125
1.875,12.875
0.90625,14.65625
0.3125,13.21875
5.5625,6.984375
2.515625,11.15625
-0.25,12.78125
4.46875,6.625
1.84375,12.96875
0.15625,14.90625
1.15625,13.9375
-0.125,16.34375
0.078125,15.171875
0.3125,14.140625
1.25,12.9375
6.5625,5.0
-0.046875,15.92578125
1.265625,14.99609375
0.8125,15.0
0.59375,14.8125
-1.03515625,16.17578125
-0.875,16.1875
-0.03125,15.703125
5.3125,5.78125
1.125,14.5
0.421875,15.09375
1.6875,13.265625
0.25,16.4375
1.71875,11.9375
0.15625,16.375
0.390625,15.375
-0.78125,15.28125
1.03125,14.5
4.515625,7.890625
3.28125,10.65625
0.546875,13.59375
-0.5,15.8125
1.625,14.0625
9.0,2.375
7.875,1.9375
0.65625,13.0625
1.6875,13.65625
5.703125,7.625
2.28125,12.625
0.96875,15.96875
0.65625,13.59375
1.90625,13.875
-0.34375,15.6015625
0.53125,16.28125
0.203125,16.1640625
0.703125,15.21875
4.625,8.25
4.21875,6.21875
-0.125,17.125
1.7265625,14.625
0.375,16.625
0.1875,15.625
3.03125,9.90625
-0.5625,13.1875
1.40625,14.46875
0.71875,14.765625
0.65625,12.40625
-0.21875,16.125
2.5234375,11.390625
1.15625,14.65625
4.0,9.15625
0.734375,14.375
0.4765625,14.5078125
0.1875,15.46875
0.65625,14.40625
3.875,10.21875
0.21875,14.921875
0.96875,14.6875
1.171875,15.09375
0.125,14.875
0.53125,15.546875
0.921875,15.796875
4.03125,10.15625
2.375,12.75
0.0,16.15625
-0.75,15.546875
0.25,14.921875
0.25,15.609375
-0.796875,16.0234375
0.8125,15.25
0.125,16.84375
-0.4375,15.625
3.375,11.875
0.1875,15.0
5.25,9.4375
-0.9296875,16.7890625
3.09375,7.46875
1.03125,14.96875
-0.015625,15.515625
-0.5625,16.25
-0.25,14.6875
0.8046875,14.078125
3.0,11.46875
4.96875,8.8125
3.35546875,11.13671875
9.0625,1.1875
1.6875,13.125
-0.125,13.625
-0.75,16.4375
-0.78125,15.1875
0.0,15.53125
0.71875,14.65625
1.7109375,9.9296875
6.21875,5.75
1.609375,13.703125
2.34375,12.53125
0.609375,15.703125
1.65625,13.03125
1.03125,10.4375
0.7890625,13.7890625
2.59375,9.59375
0.21875,16.171875
4.40625,8.25
-0.3125,16.8125
5.40625,8.71875
1.71875,12.09375
0.765625,13.703125
-0.5,15.125
0.09375,16.1796875
6.546875,5.625
0.5,15.25
0.453125,15.109375
-0.8671875,15.5078125
0.421875,14.953125
-0.03125,15.734375
0.5625,15.96875
-0.8125,16.75
-0.25,14.296875
1.890625,14.96875
-1.8125,14.53125
2.265625,14.390625
1.390625,12.609375
-0.296875,14.921875
2.390625,6.9296875
-0.1484375,16.953125
2.875,10.171875
0.03125,15.8125
7.828125,3.15625
1.890625,14.28125
4.40625,8.9140625
0.1875,15.40625
-0.4375,15.75
0.625,15.46875
4.625,8.5625
4.9609375,8.8671875
0.53125,16.3125
-0.15625,12.875
4.3671875,8.4765625
0.625,15.0
-0.1875,14.9453125
2.8125,12.53125
-0.171875,15.109375
0.5625,16.4375
1.765625,13.640625
-0.4375,5.75
7.9375,4.875
0.0,15.3125
-0.4765625,16.234375
0.59375,14.96875
3.625,9.515625
2.375,12.625
-0.2578125,15.3515625
0.1328125,17.09375
-0.21875,12.53125
3.8125,10.0625
-0.28125,16.40625
-0.0625,15.53125
2.1875,9.4375
0.0,14.875
0.375,15.0
-0.4375,14.96875
3.6875,9.125
2.03125,13.46875
0.90625,13.71875
1.203125,13.3125
1.484375,13.890625
6.34375,6.03125
0.75,12.875
0.375,16.53125
0.640625,15.546875
1.9375,14.40625
1.9375,11.15625
0.3125,16.28125
6.375,-0.5625
1.0625,10.765625
-0.4765625,16.3984375
-0.8125,13.375
-1.125,16.3125
-0.125,17.1875
0.59375,14.9375
0.0390625,15.0703125
-0.90625,16.578125
1.6875,12.375
1.546875,11.25
0.84375,14.8125
-0.125,15.25
3.53125,10.046875
2.9375,11.75
2.25,11.625
-0.8359375,16.03125
1.34375,14.84375
-0.1875,14.09375
0.2890625,14.8515625
-1.25,13.3125
2.0234375,12.5078125
2.828125,11.015625
0.3671875,12.453125
0.96875,14.5625
2.0,10.875
-0.0625,16.0
1.4375,13.625
2.140625,10.03125
0.1875,15.8125
1.11328125,12.671875
-1.21875,15.25
5.234375,6.25
4.0625,9.3125
