ce_1,ce_2
1.002124907,16.078125
1.327139343,15.453125
1.174806214,12.6875
0.679585939,15.578125
2.205948055,11.484375
1.711277695,14.84375
0.748053061,15.015625
6.079043165,5.1875
1.262205276,12.875
5.739411544,4.203125
1.448097662,13.84375
0.757852264,16.046875
0.54712587,15.34375
4.109889717,7.986328125
0.068526837,14.6015625
0.701182446,14.625
0.992980326,13.1875
0.531298742,15.84375
0.029606176,15.15625
0.526007139,15.234375
-0.220132737,16.125
1.467663031,13.96875
2.275302992,11.375
0.420945442,15.90625
0.735305443,15.203125
1.039838235,14.9140625
4.298234209,6.859375
0.107913618,15.125
7.113707096,-0.609375
0.988906356,14.9375
0.153804163,14.5625
-0.049779625,16.0625
0.551912696,12.59375
0.927283332,14.625
-0.277585487,15.8125
0.798509719,12.6640625
1.865712992,7.125
0.81139778,1.96875
-0.13351411,16.4375
1.524003305,14.05078125
1.485535174,15.0625
1.02456787,11.8125
-0.641159765,16.78125
2.272222581,13.6875
5.084374318,5.34375
0.906210566,15.21875
0.437193093,15.35546875
0.362199101,15.703125
0.526594067,14.8125
0.778690942,17.4921875
4.798417811,8.09375
2.636833338,10.515625
3.337821616,7.75
1.318945638,15.765625
-0.656786556,9.640625
3.790371122,8.1875
0.471911223,15.34375
0.819211383,14.84375
3.082872137,11.625
0.442875826,15.15625
3.546720631,7.75
0.91097796,16.546875
0.268632916,14.75
3.372342813,12.34375
1.923761012,12.6640625
1.337724909,13.765625
1.450600351,12.4375
2.986721151,5.4375
-0.662745465,16.0625
2.427975727,11.21875
0.330139155,12.765625
2.331456296,10.75
1.626687805,13.421875
1.38578024,12.84375
2.715994806,11.40625
7.901132531,-0.25
0.914699469,12.46875
1.785809422,12.71875
0.19222139,15.9375
1.182045505,14.078125
0.195753922,15.625
0.694831775,15.78125
0.593345943,15.34375
0.596597824,15.4375
-0.256180342,17.28125
1.103759127,13.9375
0.125541722,16.0625
0.799510579,16.375
0.322578811,15.3125
0.567210284,15.6484375
1.207101454,15.96875
0.622870759,15.609375
2.003082179,12.59375
1.291365321,14.0625
0.704992536,15.125
0.697818393,15.546875
1.828074275,11.75
0.609989216,15.1875
6.301394238,3.5
1.180464045,13.2890625
1.792412187,12.875
-0.510024506,16.625
0.822107355,14.21875
2.075269969,12.4375
1.117984727,13.5625
1.087259248,14.2734375
2.244376097,9.40625
-0.008256558,13.875
0.882408872,16.8125
0.418294384,16
0.92123758,14.953125
3.019130233,8.65625
2.661677348,11.296875
2.449142145,13
1.325601963,13.875
1.382871341,15.03125
-0.37024992,16.390625
1.098802584,13.328125
2.675224775,9.1875
0.731374856,13.28125
0.667263764,14.96875
0.99231781,14.8125
-0.402995132,16.359375
2.320821312,11.1875
1.454324058,15.375
3.108758909,10.78125
0.376830669,15.5
3.181042059,10.28125
0.516339967,15.046875
0.440967643,15.15625
1.336378236,14.4375
1.112061373,11.640625
4.621788317,6.625
1.233526528,15.390625
0.022236316,15.09375
2.826536024,10.28125
0.582493271,15.453125
6.155458319,4.8125
-0.856122249,16.40625
1.505971803,12.53125
1.861763518,8.46875
1.581880168,13.1875
0.675791645,13.37695313
0.323219651,16.65625
0.721262726,13
-0.176887387,15.0625
10.38919562,-5.1875
0.161136204,16.3125
1.52615762,13.8125
1.012926471,14.2734375
0.676683478,15.625
-1.068246132,16.578125
1.600359107,14.40625
0.767613348,16.578125
2.6712739,12.4375
2.098029082,10.25
4.986482387,7.71875
0.936552156,13.71875
1.043149439,17.15625
-0.127116601,16.609375
0.927606823,15.84375
0.600955886,14.28125
2.146015071,14.0234375
0.992612734,14.21875
4.216544843,9.53125
3.714973989,8.6875
0.155613277,16.390625
0.061636684,15.625
2.049050456,10.28125
1.591467941,15.0078125
7.007563645,2.1875
0.55614342,15.8515625
5.235301807,5.1875
1.112775526,12.84375
-0.485820309,16.75
0.537867937,12.8984375
0.913462663,14.703125
0.528284578,14.40625
4.76772402,8.421875
0.632396093,13.125
2.804239432,11.15625
0.358201647,13.875
0.506028732,13.5625
-0.163970506,16.28125
1.11243637,16.28125
0.642726946,13.8125
1.898647275,15.5625
2.178459407,14.51953125
-0.160302314,15.125
0.205643495,16.609375
0.617124453,13.078125
0.561825917,15.53125
1.61048776,14.0625
2.10803944,12.46875
1.744429317,12.21875
-0.031403295,16.375
2.089691362,11.1875
1.095754732,16.5
1.570188555,11.9375
1.632376521,12.53125
6.489504167,1.1875
0.577020421,15.375
2.045221229,7.828125
0.807128144,8.75
0.971876356,14.84375
-1.413369462,10.84375
1.804327098,8.6875
0.578295964,14.0703125
0.685879179,15.703125
0.699476343,15.15625
0.630852371,14.78125
1.610288588,15
0.555570297,15.765625
1.343201813,16.46875
1.304258153,15.78125
0.360601127,16.1875
2.2778175,13.671875
3.919174245,6.875
2.032041338,8.625
1.963770536,10.046875
0.159147038,14
1.835049961,12.71875
0.182538592,15.53125
1.17869117,14.2265625
2.667483245,10.25
6.197407873,4.8125
1.541324279,13.15625
0.30292304,15.6875
1.698455318,14.9375
-0.953488763,12.4375
1.211174621,14.21875
1.517943714,13.609375
3.380289269,9.9921875
1.086499661,11.671875
2.925374386,3.53125
3.935562541,8.5625
0.323666189,14.453125
4.923184565,7.21875
5.209897181,5.1875
0.830770504,14.34375
1.172758218,13.125
-0.224063854,9.40625
1.544343206,13.0625
0.238966698,16.59375
0.446786669,14.890625
1.671342204,12.375
-0.462939727,16.40625
4.081557384,10.375
1.066774264,13.28125
0.488599273,15.5
1.129878456,16
-0.346509108,10.71875
1.524606835,11.609375
0.186882492,14.9375
1.833779011,11.6875
3.579178237,10.6875
0.525558431,14.765625
2.209238399,14.0625
1.267738308,13.390625
0.558500251,15.21875
0.428160358,15.6875
0.398609324,15.8125
6.766420248,4.328125
0.538444672,15
2.389770496,12.1875
2.224281192,10.96875
0.859739156,17.1875
1.841318959,13.2890625
1.118911425,11.125
1.715231862,13.3125
-0.027827925,16.59375
1.078397508,14.640625
0.355900465,15.671875
0.3218235,16.5625
-0.543830371,10.421875
0.752199454,15.6875
3.444882271,9.328125
1.198590285,13.25
0.099819647,16.1171875
6.259208205,-1.28125
1.621306033,8.125
-0.143264869,16.03125
1.199049953,14.09375
0.310678707,16.5
1.179268137,12.90625
2.209148297,10.59375
11.52829445,-8.25
0.932481039,6.71875
-0.123862206,15.40625
1.056475275,14.9375
0.076596892,15.65625
1.209201078,13.5
5.293537929,7.59375
0.960799744,13.1875
1.776680978,11.875
0.571568342,11.84375
0.077971597,15.8125
3.889109178,6.96875
0.452506582,15.0625
0.248608919,15.859375
0.576175917,17.140625
1.03784811,10.875
0.310642787,15.09375
1.257902459,14.296875
-0.214942464,16.65625
3.010994593,10.1015625
0.875013117,12.546875
0.681193337,7
1.817237596,10.21875
6.613603193,2.84375
1.381976374,14.5625
1.543699908,15.375
1.087857614,14.0625
0.461340486,15.09375
0.692581068,13.5625
1.833752063,13.26367188
2.672424439,11.1875
0.176201594,11.28125
0.575273207,14.21875
1.263322353,15.828125
1.585256669,13.1875
-0.903504171,14.671875
1.494736858,14
2.41600897,10.2578125
0.579552027,15.390625
0.525144131,15.3125
3.675835177,9.4609375
0.654147342,15.125
0.934104039,14.59375
2.727488149,9.6875
1.756927581,11.5
1.684632424,15.625
1.131141321,13.640625
0.400689926,15.75
1.097684108,14.6875
2.035877538,10.53125
-0.33907477,16.3125
6.477389479,4.25
0.313236035,15.81640625
1.480440693,13.4453125
4.157136676,9.34375
0.540802638,15.921875
0.230606295,16.03125
1.518779978,13.875
1.589657548,14.09375
0.631097889,14.84375
1.129832186,14.25
5.698032541,4.78125
0.37786924,13.4453125
2.519974593,10.34375
0.512087229,16.0625
4.223822083,9.2890625
-0.318610842,16.3671875
0.732308095,15.8828125
0.720522101,15.4375
2.598364538,9.875
2.507158694,12.15234375
-0.818756569,12.5
0.307694512,12.84375
0.589817453,15.046875
1.673399517,12.796875
2.305917138,11.46875
0.572495524,14.046875
0.075261786,15.75
3.147812967,8.3125
2.86109364,10.875
1.972140966,11.375
0.537617957,14.21875
4.938038549,6.984375
2.87773434,9.859375
1.154260143,14.1171875
0.168029405,16.46875
2.584286822,12.6953125
0.799642049,14.453125
1.25999972,12.8984375
0.303362492,15.5625
-0.39439756,13.625
0.261806284,15.5625
0.344165909,16.4375
1.541911304,14.75
0.181812457,16.765625
1.425138432,14.859375
1.429389305,14.9375
0.847517538,16.59375
1.24701476,14.4375
-0.063164489,16.390625
0.452506808,11.375
4.439649902,7.03125
0.376465415,14.625
0.035256541,16.20703125
0.45628422,15.4375
1.521631422,13.0625
2.32170478,12.71875
0.216534742,15.71875
0.715746371,13.15625
0.989137483,14.34375
1.057240605,9.46875
1.584277362,15.078125
0.584613509,15.90625
0.424596088,11.0625
-0.003815269,15.71875
1.56231825,13.484375
-0.41761089,6.375
0.904445485,14.46875
3.090890708,9.109375
4.834833656,4.75
1.05259667,14.921875
1.542268199,12.875
0.515138834,16.59375
2.498163095,10.6875
3.841991686,7.21875
0.888648116,14.5625
1.328877949,14.58203125
0.603830653,16.35546875
3.288711257,9.671875
1.318626074,15.125
-0.309891019,16.28125
0.353889642,14.6875
1.650022594,12.6875
0.913747243,14.59375
-0.528283858,16.40625
2.308996924,13.40625
0.521808996,10.9375
7.410748199,2.28125
0.488589123,16.140625
-0.483347277,16.9375
-0.302138736,16.5
0.627124687,15.03125
1.450170264,14.390625
0.651450043,15.71875
1.024324007,14.6875
2.390217468,11.359375
1.402313903,15.328125
3.27640821,9.125
0.744005247,14.375
-0.168737925,2.6875
1.02017832,14.53125
1.260101525,15.734375
1.741642611,11.75
1.002018919,12.828125
0.492066852,16.46875
1.291020277,16.375
0.034292929,15.71875
3.239462617,9.21875
2.568748855,10.8125
0.181608691,16
0.082953626,14.4375
2.406660708,10.75
0.92634579,15.0625
0.11568048,14.71875
0.571805359,16.125
2.940901277,9.078125
1.500192145,13.765625
0.996166028,12.6484375
7.462675065,0.625
1.431607556,15.0625
0.376682618,14.5625
0.57029727,13
1.233465582,15.8125
1.052539125,15
0.900145762,16.21875
0.937592618,14.671875
0.965161902,12.6875
1.281897975,14.578125
0.029978924,15.78515625
7.406686917,0.25
-0.294464068,16.0625
0.321039036,15.90625
0.301334476,15.515625
0.580187797,14.828125
1.918136804,12.359375
0.345976467,14.390625
-0.112211691,15.75
1.00966617,13.265625
0.690068318,14.71875
0.068693818,7.65625
1.129173546,13.125
1.659938034,8.96875
0.290723835,17.03125
0.310073595,15.546875
0.479982302,16.90625
1.335998492,12.78125
0.282252055,15.1875
0.710635622,13.83203125
1.699453988,14.75
0.749924096,15.421875
0.895839795,14.5
2.152771223,14.359375
0.263677814,15.65625
2.27535545,9
-0.265158879,11.875
1.848072236,12.6640625
0.56720188,14.8125
0.413796287,15.9921875
0.99593712,13.859375
0.606611825,15
0.795466856,14.03125
0.562741393,14.578125
0.920420089,14.61328125
2.030861852,7.96875
2.186890157,10.6015625
1.099728745,11.46875
1.931777425,13.03125
0.172806998,5.71875
0.378562029,15.375
0.476479908,15.5625
1.058472272,15.8125
0.775916912,12.796875
0.632931738,15.1875
1.759562005,12
0.084757176,15.5
1.872177725,15.625
-0.526994973,13.3125
2.112360448,14.0234375
0.600439245,13.9375
1.251848255,13.671875
0.900847588,13.8125
2.343070976,12.65625
1.307574153,14.40625
0.433717327,15.0625
1.215477102,4.5
0.584709658,16.859375
3.173808214,9.5625
0.456663431,16.21875
2.388420622,11.1875
0.893503924,12.75
1.207830748,13.7890625
0.883704337,16.03125
0.194695593,15.5625
0.495812956,14.84375
0.56927022,8.84375
2.324456193,13.5
4.844416787,5.9375
0.199518039,16.078125
-1.126373678,15.5
1.64977553,15.5
0.940205975,15.375
1.415680473,15.8125
1.103407248,13.6875
1.640728012,14.9375
0.608242557,14.796875
0.204243791,16.0078125
0.261830936,12.46875
0.552415398,16.6875
0.760873833,15.21875
1.889632613,12.59375
0.929385208,15.8125
4.54396555,8.4375
0.126679795,16.046875
1.138632673,14.90625
-0.475393974,16.015625
1.978130482,12.03125
2.68345551,13.53125
0.49665351,12.625
-0.3305439,15.8046875
3.361803719,7.15625
1.768469768,15.875
-0.332946081,16.03125
1.139842359,14.546875
1.375141928,12.8125
0.443047846,11.890625
3.736537609,11.1875
0.197584385,8.625
2.70292301,5.96875
-0.009242678,15.1875
-0.015003436,6.15625
0.650896483,17.15625
1.708753591,12.125
2.684065758,11.453125
3.206784444,8.40625
0.719130789,14.890625
1.221102588,14.078125
-0.151522719,13.53125
0.955119117,12.3125
2.377801515,11.9375
0.661253991,11.7265625
0.23791016,7.8125
2.33242544,13.9375
2.639302114,10.53125
1.194244746,14.3125
3.042743074,10.8125
0.491677468,14.21875
0.031025375,16.625
0.197945299,16.421875
1.277396524,12.8125
1.365221543,14.3359375
1.363150853,13.78125
0.14698478,16.8125
1.398381755,16.71875
0.7596581,16.90625
0.893093011,15.625
0.393471422,15.75
-0.281980394,17.09375
1.47227879,13.28125
-0.24798329,15.8203125
3.251495589,9.75
2.213877585,12.5625
0.594393218,15.34375
1.299792943,1.25
0.609253388,14.53125
0.02750948,15.59375
2.275106722,11.5625
0.493135335,17.09375
-0.288834971,16.515625
2.4853071,11.8125
1.548044633,15
2.425074654,12.1171875
0.438719902,8.09375
0.004690512,16.1875
0.977992491,14.4375
0.593786165,15.171875
1.06405505,13.0625
3.68485041,9.65625
1.57470574,12.75
3.253671268,11.34375
-0.020639488,15.40625
2.81926343,11.9375
0.372572901,9.6875
0.928477071,14.0859375
2.389915414,13.65625
0.337344184,15.91796875
3.827097308,-6.875
1.063436727,15.9375
0.459191888,7.5625
1.763699585,14.40625
0.491059464,14.75
0.24071129,15.8125
-0.252731014,15.9375
2.638514048,12.71875
2.884985922,10.9375
1.34342076,15.78125
0.92619019,14.5625
0.616376862,15.015625
1.036520403,15.28125
1.675405744,13.71875
1.017871981,13.21875
1.712633112,12.578125
3.092514694,7.46875
1.231217611,13.8125
1.166278413,14.640625
1.148281863,13.421875
4.219863805,7.03125
0.375059572,14.6875
0.462465857,15.125
2.991391785,9.5
1.807825858,14.25
2.319551394,7.96875
2.15772125,11.640625
0.954926042,16.65625
5.174456331,5.53125
1.127193436,13.609375
1.003802776,14.1875
0.18429219,15.1875
0.798252708,11.40625
1.011923712,12.73046875
0.973357608,15.59375
-0.25831423,16.03125
0.902653343,17.28125
0.797662664,13.28125
0.578730566,15.71875
3.890571137,10.0859375
1.575956038,13.7578125
2.121351886,13.8671875
1.77513744,14.84375
1.456474758,11.421875
2.934083759,10.6875
2.321088408,11.21875
0.247023624,14.8125
0.550014547,14.65625
0.246596664,15.40625
0.843030542,12.25
-0.037911922,15.75
1.861746703,12.8125
-0.066994703,14.859375
0.08235772,15.453125
0.733100159,16.03125
1.946969873,9.53125
0.22788164,15.03125
3.245448237,11.5
0.882382472,12.375
3.612681065,12.0625
2.099443292,15.5625
0.922832356,13.65625
2.195317979,12.984375
0.883866014,14.859375
2.323412481,11.96875
1.06167373,14.5
0.122475284,16.28125
2.713934502,13.1875
0.860283609,11.765625
1.513107276,13.4453125
4.490314474,6.78125
1.656829499,16.15625
4.441972534,8.71875
0.792176905,12.890625
5.099578138,6.0546875
1.51649356,12.1875
3.368091069,11.171875
0.240865001,10.125
1.79603004,12.3515625
0.420398898,14.3046875
1.581083447,12.21875
1.968617334,11.5
0.157731065,16.34375
1.073485315,14.859375
2.407391113,13.5859375
1.393498548,15.671875
0.818895846,13.65625
3.287485759,9.09375
0.953352175,14.3125
1.22051018,11.8828125
0.155543671,16.109375
1.82698532,12.421875
4.013392805,6.03125
1.751431406,12.78125
2.322154251,11.21875
1.024573823,11.875
0.53513181,14.953125
2.204434375,10.453125
0.403965944,15.28125
2.525273259,11.9609375
0.698136052,16.4375
5.31652308,7.171875
0.627352051,8.46875
0.660902671,14.46875
1.743998882,14.40625
2.326352384,7.46875
1.979976284,11.15625
0.669944574,15.25
0.51918906,15.1875
1.631729911,13.4375
4.119990669,9.59375
1.082541756,15.875
-0.892053385,16.34375
-0.187863171,15.546875
0.647478247,15.34375
-0.879766145,16.125
1.029798311,14.6875
0.405729927,15.375
5.441985456,3.625
0.23888127,15.375
0.491509463,12.875
1.136514024,13.609375
0.732641725,15.8125
0.755315535,14.671875
0.281898838,13.6875
2.627648246,13.47070313
1.200650085,13.96875
0.163268108,16
4.543100128,6.609375
0.376818426,16.171875
1.958595709,11.625
0.258647387,15.9375
1.291351924,15.375
0.424133457,9.9375
0.977421239,14.65625
0.479917266,14.203125
0.342432082,15.4296875
1.524279446,12.921875
0.383548997,14.3125
-0.178537398,15.75
1.046477945,13.90625
1.454313297,13.96386719
0.459686982,15.109375
0.505784188,14.5625
3.99394346,4.4375
3.200334716,7.03125
-0.318834162,16.28125
-0.788281953,17.15625
1.434906239,13.9375
-0.189611601,14.2578125
0.789721123,15.6875
0.95610842,11.6875
0.484323133,15.703125
0.848976758,13.84375
1.20302571,14.859375
4.322382828,5.4375
4.498863696,7.375
0.830211212,12.671875
0.987992503,16.203125
2.7171317,9.875
0.395824622,14.375
2.250433519,11.6484375
1.490770749,15.84375
0.811416168,14.49023438
0.5768626,16.109375
1.797080738,9.125
2.389080073,11.3125
1.498181217,15.53125
1.327852196,15.5625
1.030966432,16.3125
0.855499872,12.09375
0.316249576,14.5625
0.014636915,15.4375
-0.319816817,15.453125
3.350160257,7.1875
-0.324493711,15.9375
0.073504996,13.53125
0.572266497,16.90625
0.887184134,16.3125
0.820831864,13.9375
2.17424204,14.9375
0.734515299,15.421875
1.290634573,13.3125
0.330251373,13.375
2.51495436,11.5
5.340552277,5
2.723133634,9.28125
0.777227057,15.9375
1.839738791,12.5625
0.127228501,15.09375
-0.052808117,15.6875
1.266018593,16.453125
1.335916759,13.60742188
1.101441607,15.21875
1.490393852,10.484375
-0.211559722,16.9375
0.251272569,12.75390625
0.156405751,15.734375
1.478548406,12.59375
8.657194191,0.09375
0.440743095,16.26953125
0.36701063,15.71875
2.144593844,11.6875
2.251110643,13.25
0.450320231,11.71875
1.251083521,13.625
0.255624241,16.5234375
-0.062022662,15.66992188
0.382076931,16.3125
0.417323461,15.90625
0.174405339,14.90625
3.490641098,9.5
1.920702891,11.921875
0.509674107,14.375
0.999671902,12.640625
1.821817661,12.6875
2.535537558,11.20703125
2.516633523,11.6875
1.884723444,14.453125
0.640438072,14.78125
0.643131109,15.375
1.606385445,12.8125
0.317101984,15.859375
-0.513752124,6.75
1.713025699,11.03125
0.399775079,16.21875
0.59002686,15.15625
1.343901244,13.78125
0.81570336,14.125
2.273775846,10.53125
4.980837353,6.5625
-0.34063611,16.03125
0.700743675,14.8046875
-1.219837525,17
1.017980103,8.8125
1.547434887,12.75
1.044805105,15.4375
1.973156835,9.796875
1.439949942,14
-0.382248047,15.65625
1.778969909,14.2421875
0.217407884,15.546875
2.702171072,12.8125
-0.399999611,16.6015625
2.109817176,11.671875
1.269517839,13.671875
5.036119652,5.03125
1.434277831,14.3046875
4.382498019,7.21875
0.419404478,14.5234375
0.571348591,14.375
0.796890834,14.671875
2.060591674,13.875
2.176549549,12.28125
2.94601486,10.15625
0.078019275,15.875
1.004838622,12.6875
2.205358477,9.40625
2.567913435,10.890625
1.490899376,12.765625
0.413216137,15
0.359080668,14.9921875
0.377169669,15.625
0.34993726,16.671875
5.605947475,4.8125
1.278758675,12.671875
-0.125741383,15.203125
0.846738437,14.40625
1.38827174,11.03125
0.959564416,13.5625
0.992981072,14.2734375
9.247399705,-0.828125
1.003129226,16.453125
1.85817521,4.90625
1.16640119,13.9375
1.82678993,14.796875
4.899395863,6.0625
0.514465929,15.6953125
1.795997863,12.1875
0.393017259,15.90625
1.096734991,14.46875
0.656123694,10.21875
0.581261014,12.90625
0.571327704,15.375
3.708022799,8.375
0.838228928,15.234375
1.312618498,15.6328125
0.252209257,15.765625
1.245132954,13.8671875
1.73161839,11.25
4.211850145,6.53125
-0.209073778,15.703125
1.874034497,12.78125
4.150039913,8.8828125
-0.13539657,16.59375
0.573435917,15.5
0.357194714,13.40625
2.678680854,10.56054688
0.819342774,6.21875
1.406490427,15.4140625
0.849452381,8.515625
0.597081182,15.078125
4.047786929,6.75
0.643175799,15.515625
1.12233443,14.375
0.770686271,15.359375
0.866828497,14.6484375
0.51489318,16.453125
0.812933711,14.890625
0.33245293,14.6875
1.138348905,14.59375
0.467637693,15
0.589261786,16.5
1.109016237,13.875
0.994459524,12
0.183808168,15.90625
0.52291948,14.9375
0.630247074,14.125
1.764436124,12.875
1.050355331,14.65625
1.052214917,13.21875
4.492559509,6.984375
2.444485834,11.15625
0.566372363,12.78125
3.220003103,6.625
1.889735588,12.96875
0.622802081,14.90625
1.026405917,13.9375
-0.113935096,16.34375
0.74880731,15.171875
0.605018812,14.140625
1.208660942,12.9375
5.005388116,5
0.521926719,15.92578125
1.740624494,14.99609375
1.638959622,15
0.224674522,14.8125
-0.424632119,16.17578125
0.127864874,16.1875
0.005619078,15.703125
3.151847539,5.78125
1.694777719,14.5
1.49915411,15.09375
1.549155504,13.265625
1.2651556,16.4375
1.550442781,11.9375
1.096635449,16.375
0.87931819,15.375
0.025216572,15.28125
1.997835891,14.5
4.124465484,7.890625
2.920236734,10.65625
1.42626031,13.59375
-0.221975382,15.8125
2.379381562,14.0625
6.899494138,2.375
6.445650361,1.9375
1.15810339,13.0625
0.869359197,13.65625
4.515976413,7.625
1.375312296,12.625
1.280862021,15.96875
1.12862747,13.59375
2.423741669,13.875
0.22205671,15.6015625
-0.086102276,16.28125
-0.078329277,16.1640625
0.769603937,15.21875
4.032738866,8.25
3.724700479,6.21875
-0.254478808,17.125
2.141745202,14.625
0.964995291,16.625
0.254072635,15.625
2.440171695,9.90625
0.558307517,13.1875
1.852328285,14.46875
1.502464946,14.765625
0.975849197,12.40625
-0.247026379,16.125
2.730735602,11.390625
1.545924869,14.65625
3.192975182,9.15625
0.79027672,14.375
1.238360648,14.5078125
0.689064075,15.46875
0.213978318,14.40625
2.704761435,10.21875
0.728941938,14.921875
1.35681167,14.6875
1.726182319,15.09375
0.329926455,14.875
0.989215424,15.546875
0.553756898,15.796875
3.791858006,10.15625
1.528122386,12.75
0.425116464,16.15625
-0.16282558,15.546875
0.439238381,14.921875
0.265215898,15.609375
-0.058091422,16.0234375
0.280934675,15.25
0.922205174,16.84375
0.315335329,15.625
2.088246827,11.875
0.635384135,15
3.676911791,9.4375
-0.152163245,16.7890625
2.994324971,7.46875
1.67614622,14.96875
0.298645264,15.515625
0.791520804,16.25
0.35849311,14.6875
1.20058387,14.078125
2.589419105,11.46875
4.558287547,8.8125
2.833256379,11.13671875
7.19099529,1.1875
2.263326636,13.125
0.092957949,13.625
